"Case ID","Approved Date","Approver Name","Approver PSID","Assessment Status","Assessment Type","Assignee Team","Assignee Name","Assignee PSID","Booking Location","Creation Date","Modified Date","Case Status","Case Type","Client LEID","Client Name","Domicile Country","Group Name","ISIC Code","ISIC Description","Last Modified Staff Name","Last Modified PSID","Recommended Rating","RSRMA Rating","Submitter Name","Submitter PSID","Submitter Team","Version"
"18712","19/08/2024 05:41:01","","1371945","Completed","RSRMA","","","","null","19/08/2024 05:33:43","19/08/2024 05:41:01","Approved","Adhoc Review","11365739","WELCOMM PUBLICIS WORLDWIDE CO LTD","KR","PUBLICIS GROUPE","8361","ADVERTISING","","1371945","Very Low","Very Low","","1371945","RSRMA Maker","02"
"18713","19/08/2024 06:36:30","","1546664","Completed","RSRMA","","","","IN","19/08/2024 05:40:18","19/08/2024 06:36:30","Approved","Adhoc Review","13941614","MILLENNIA REALTORS PRIVATE LIMITED","IN","R M Z GROUP","5002","GENERAL CONTRACTORS - COMMERCIAL,,,","","1546664","Very Low","Very Low","","1546664","RSRMA Maker","02"
"18714","19/08/2024 05:48:43","","1371945","Completed","RSRMA","","","","null","19/08/2024 05:43:44","19/08/2024 05:48:43","Approved","Adhoc Review","11112655","LEO BURNETT INC","KR","PUBLICIS GROUPE","8361","ADVERTISING","","1371945","Very Low","Very Low","","1371945","RSRMA Maker","02"
"18715","","","","In Progress","RSRMA","Maker","","","IN","19/08/2024 06:03:14","27/08/2024 05:35:57","Make in Progress","Adhoc Review","11152928","INFOSYS LIMITED","IN","INFOSYS","8342","I T PROFESSIONAL SERVICES,,,","","","","","","1651137","RSRMA Maker","02"
"18716","19/08/2024 06:25:11","","1495314","Completed","RSRMA","","","","CN","19/08/2024 06:14:04","19/08/2024 06:25:11","Approved","Adhoc Review","13933893","BEIJING DONGFANGWENHUA INTERNATIONAL PROPERTIES COMPANY LIMITED","CN","AEW CAPITAL MANAGEMENT LP","8432","REAL ESTATE INVESTMENT - COMMERCIAL","","1495314","Very Low","Very Low","","1495314","RSRMA Maker","02"
"18717","19/08/2024 06:45:56","","1495314","Completed","RSRMA","","","","HK","19/08/2024 06:23:03","19/08/2024 06:45:56","Approved","Adhoc Review","13934666","Treasure Abundance Limited","HK","AEW CAPITAL MANAGEMENT LP","8432","REAL ESTATE INVESTMENT - COMMERCIAL","","1495314","Very Low","Very Low","","1495314","RSRMA Maker","02"
"18718","19/08/2024 06:39:29","","2007931","Completed","RSRMA","","","","IN","19/08/2024 06:35:01","19/08/2024 06:39:29","Approved","Adhoc Review","11063242","AUROBINDO PHARMA LIMITED","IN","AUROBINDO PHARMA LIMITED GROUP","3522","MFG OF MEDICINAL & PHARMACEUTICAL PRODUCTS","","2007931","Very Low","Very Low","","2007931","RSRMA Maker","02"
"18719","19/08/2024 07:22:33","","1538273","Completed","RSRMA","","","","HK","19/08/2024 07:20:21","19/08/2024 07:22:33","Approved","Adhoc Review","13733835","SKYWORTH FINANCIAL MANAGEMENT COMPANY LIMITED","HK","SKYWORTH","3837","MFR OF RADIO, TV & COMMUNICATN EQUIP & APPARATUS,,","","1538273","Very Low","Very Low","","1538273","RSRMA Maker","02"
"18720","","","","In Progress","RSRMA","Maker","","","HK","19/08/2024 07:46:19","19/08/2024 07:46:30","Make in Progress","Adhoc Review","12671524","INTIME DEPARTMENT STORE (HK) CO. LIMITED","HK","ALIBABA","6230","SUPERMKTS, DEPARTMENTAL STORES & GEN PROVISN SHOP","","","","","","2000807","RSRMA Maker","02"
"18721","19/08/2024 07:52:55","","1619155","Completed","RSRMA","","","","CN","19/08/2024 07:50:59","19/08/2024 07:52:55","Approved","New","13448924","MIC-TECH(WUXI) CO., LTD.","CN","MARKETECH INTL CORP","3844","MFR OF SEMI-CONDUCTOR DEVICES","","1619155","Very Low","Very Low","","1619155","RSRMA Maker","02"
"18722","19/08/2024 07:59:51","","1663236","Completed","RSRMA","","","","SG","19/08/2024 07:57:11","19/08/2024 07:59:51","Approved","Adhoc Review","13965669","Aiko Energy Netherlands B.V.","CN","SHANGHAI AIKO SOLAR ENERGY CO., LTD.","6199","WHOLESALE TRADE NEC,,,","","1663236","Very Low","Very Low","","1663236","RSRMA Maker","02"
"18723","19/08/2024 10:10:09","","1660422","Completed","RSRMA","","","","SG","19/08/2024 08:00:36","19/08/2024 10:10:09","Approved","New","14000454","PC PARTNER TECHNOLOGY PTE. LIMITED","SG","null","6116","Wholesale of computers, computer peripheral equipment and software","","1660422","Very Low","Very Low","","1666988","RSRMA Maker","02"
"18724","19/08/2024 08:16:19","","1245331","Completed","RSRMA","","","","CN","19/08/2024 08:11:15","19/08/2024 08:16:19","Approved","Adhoc Review","13783663","RIDGEWAY COMMODITIES (SHANGHAI) CO., LTD","CN","CHINA MOLYBDENUM CO., LTD","6123","Wholesale of metals and metal ores","","1245331","Very Low","Very Low","","1245331","RSRMA Maker","02"
"18725","19/08/2024 09:00:20","","1607813","Completed","RSRMA","","","","CN","19/08/2024 08:32:24","19/08/2024 09:00:20","Approved","Adhoc Review","13823354","ZHEJIANG COMMUNICATIONS CONSTRUCTION GROUP CO., LTD","CN","ZHEJIANG COMMUNICATIONS INVESTMENT GROUP CO., LTD.","5021","ROADS STREETS CONSTRUCTION","","1607813","Low","Low","","1607813","RSRMA Maker","02"
"18726","19/08/2024 08:42:36","","1639231","Completed","RSRMA","","","","TH","19/08/2024 08:36:23","19/08/2024 08:42:36","Approved","Adhoc Review","13508190","BEKO THAI CO., LTD.","TH","KOC GROUP","3836","MFG OF ELECTRICAL HOUSEHOLD APPLIANCES","","1639231","Very Low","Very Low","","1639231","RSRMA Maker","02"
"18727","19/08/2024 09:05:46","","1654989","Completed","RSRMA","","","","NG","19/08/2024 08:53:54","19/08/2024 09:05:46","Approved","Adhoc Review","11190712","BONNY GAS TRANSPORT LIMITED","NG","NIGERIA GOVERNMENT 2","2202","Support activities for petroleum and natural gas extraction","","1654989","Low","Low","","1654989","RSRMA Maker","02"
"18728","26/08/2024 03:25:01","Tan, Loke Cham Emily","2015466","Completed","RSRMA","","","","PH","19/08/2024 08:59:45","26/08/2024 03:25:01","Approved","Adhoc Review","13887113","NESTLE PHILIPPINES, INC.","PH","NESTLE GROUP","3121","MFR OF FOOD PRODUCTS NEC","Tan, Loke Cham Emily","2015466","Low","Medium","","1662015","RSRMA Maker","02"
"18729","","","","In Progress","RSRMA","Maker","","","AE","19/08/2024 09:03:37","19/08/2024 09:03:52","Make in Progress","Adhoc Review","11120853","T.CHOITHRAM AND SONS (L.L.C)","AE","T CHOITHRAM & SONS, UAE","6230","SUPERMKTS, DEPARTMENTAL STORES & GEN PROVISN SHOP","","","","","","1666789","RSRMA Maker","02"
"18730","19/08/2024 09:10:55","","1663236","Completed","RSRMA","","","","SG","19/08/2024 09:09:22","19/08/2024 09:10:55","Approved","Adhoc Review","13934156","TRIUMPH LEAD (SINGAPORE) PTE. LTD.","SG","Lingyi iTech (Guangdong) Company","6119","Wholesale of electronic and telecommunications equipment and parts","","1663236","Very Low","Very Low","","1663236","RSRMA Maker","02"
"18731","19/08/2024 09:22:01","","1661559","Completed","RSRMA","","","","DE","19/08/2024 09:11:07","19/08/2024 09:22:01","Approved","Adhoc Review","11261798","TECHNIP ENERGIES FRANCE","FR","Technip Energies T.EN","3823","MFR&REPR OF MING,OILFIELD&GASFIELD&RLATED MACH&EQU,,","","1661559","Very Low","Very Low","","1661559","RSRMA Maker","02"
"18732","","","","In Progress","RSRMA","Maker","Assign to Group","1642000","HK","19/08/2024 09:15:18","19/08/2024 09:40:59","Initiated","New","13887770","Longwang International Ship Lease Co., Limited","HK","BANK OF COMMUNICATIONS","7123","SUPPORTING SERVICES TO WATER TPT NEC,,,","","1642000","","","","1642000","RSRMA Maker","02"
"18733","","","","In Progress","RSRMA","RSR Team","","","NG","19/08/2024 09:16:56","20/08/2024 09:18:04","Review in Progress","New","13924983","SEPLAT ENERGY OFFSHORE LIMITED","NG","SEPLAT GROUP","2200","Extraction Of Oil","","","Low","Low","","1494240","RSRMA Maker","02"
"18734","22/08/2024 06:30:44","","1380733","Completed","RSRMA","","","","BD","19/08/2024 09:26:26","22/08/2024 06:30:44","Approved","Adhoc Review","11044298","BRAC BANK LIMITED","BD","BRAC BANK LIMITED","8123","COMMERCIAL BANK","","1380733","Very Low","Very Low","","1380733","RSRMA Maker","02"
"18735","19/08/2024 10:22:04","","1553373","Completed","RSRMA","","","","TW","19/08/2024 10:12:04","19/08/2024 10:22:04","Approved","New","13925237","SCANIA CREDIT TAIWAN INCORPORATION","TW","VOLKSWAGEN GROUP","8167","HIRE PURCHASE,,,","","1553373","Very Low","Very Low","","1553373","RSRMA Maker","02"
"18736","","","","In Progress","RSRMA","Maker","","","VN","19/08/2024 11:02:47","19/08/2024 11:03:04","Make in Progress","Adhoc Review","13833194","DIGIWORLD CORP.","VN","CONG TY CO PHAN THE GIOI SO","6119","Wholesale of electronic and telecommunications equipment and parts","","","","","","1645515","RSRMA Maker","02"
"18737","19/08/2024 11:35:31","","1563515","Completed","RSRMA","","","","IN","19/08/2024 11:31:59","19/08/2024 11:35:31","Approved","New","14004028","GPS Renewables Pvt. Ltd.","IN","null","4034","Treatment and disposal of non-hazardous waste","","1563515","Very Low","Very Low","","1563515","RSRMA Maker","02"
"18738","19/08/2024 12:02:47","","1671035","Completed","RSRMA","","","","PK","19/08/2024 11:54:13","19/08/2024 12:02:47","Approved","Adhoc Review","11104016","SANOFI AVENTIS PAKISTAN LIMITED","PK","ALI GROUP","3522","MFG OF MEDICINAL & PHARMACEUTICAL PRODUCTS","","1671035","Low","Low","","1671035","RSRMA Maker","02"
"18739","19/08/2024 12:44:25","","1641737","Completed","RSRMA","","","","DE","19/08/2024 12:12:14","19/08/2024 12:44:25","Approved","Adhoc Review","11046680","KONE OYJ","FI","KONE CORP GROUP.","5047","INSTALLATION & ERECTION OF BLDG EQUIP","","1641737","Very Low","Very Low","","2002824","RSRMA Maker","02"
"18740","19/08/2024 12:53:27","","1669541","Completed","RSRMA","","","","IN","19/08/2024 12:21:53","19/08/2024 12:53:27","Approved","New","12291666","C.A LOGISTICS PRIVATE LIMITED","IN","CHAKIAT GROUP","7122","SUPPORTING SERVICES TO WATER TRANSPORT","","1669541","Very Low","Very Low","","1669541","RSRMA Maker","02"
"18741","19/08/2024 12:52:04","","1410780","Completed","RSRMA","","","","GH","19/08/2024 12:41:44","19/08/2024 12:52:04","Approved","Adhoc Review","13605140","NYONKOPA COCOA BUYING LIMITED","GH","Jacobs Holdings AG","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","","1410780","Low","Low","","1410780","RSRMA Maker","02"
"18742","","","","In Progress","RSRMA","Maker","Assign to Group","2002824","DE","19/08/2024 12:48:40","02/09/2024 18:15:17","Initiated","New","13935776","TotalEnergies Renewables SAS","FR","null","2200","Extraction Of Oil","","2002824","","","","1661559","RSRMA Maker","02"
"18743","","","","In Progress","RSRMA","Maker","","","EG","19/08/2024 13:11:15","19/08/2024 13:11:25","Make in Progress","New","13992080","JTI Egypt LLC","EG","JAPAN TOBACCO INC","1124","TOBACCO","","","","","","1662356","RSRMA Maker","02"
"18744","19/08/2024 14:24:12","","1573631","Completed","RSRMA","","","","NG","19/08/2024 13:25:45","19/08/2024 14:24:12","Approved","Adhoc Review","11112581","LAFARGE AFRICA PLC","NG","HOLCIM","3650","MFR OF STRUCTURAL CEMENT & CONCRETE PRODUCTS,,,","","1573631","Low","Low","","1573631","RSRMA Maker","02"
"18745","19/08/2024 13:59:46","","1598804","Completed","RSRMA","","","","GB","19/08/2024 13:54:21","19/08/2024 13:59:46","Approved","Adhoc Review","11046383","AKBANK T.A.S.","TR","AKBANK TAS","8123","COMMERCIAL BANK","","1598804","Very Low","Very Low","","1598804","RSRMA Maker","02"
"18746","19/08/2024 15:31:48","","1305814","Completed","RSRMA","","","","CN","19/08/2024 15:26:13","19/08/2024 15:31:48","Approved","Adhoc Review","11412599","JOHNSON CONTROLS (CHINA) INVESTMENT CO., LTD.","CN","JOHNSON CONTROLS GROUP","3826","MFR&REPAIR OF REFRIGERATG,AIR-CON, VEN MACH&EQUIP,","","1305814","Very Low","Very Low","","1305814","RSRMA Maker","02"
"18747","","","","In Progress","RSRMA","Maker","","","US","19/08/2024 16:00:07","19/08/2024 16:00:41","Make in Progress","New","13896525","Teck Resources Limited","CA","Teck Resources","2100","COAL MINING","","","","","Boukosso,Ghislain","1322878","RSRMA Maker","02"
"18748","21/08/2024 12:04:37","","1349928","Completed","RSRMA","","","","CI","19/08/2024 16:19:38","21/08/2024 12:04:37","Approved","Adhoc Review","13560699","FILDISI COCOA INDUSTRY COTE D'IVOIRE","CI","YILDIZ HOLDING","6122","WHOLESALE TRADE IN TROPICAL PRODUCE","","1349928","Very Low","Very Low","","1349928","RSRMA Maker","02"
"18749","20/08/2024 08:17:00","","1660422","Completed","RSRMA","","","","SG","19/08/2024 16:37:34","20/08/2024 08:17:00","Approved","New","13996521","INDOGUNA (SINGAPORE) PTE LTD","SG","null","6111","WHOLESALE TRADE-IN FOODDRINK & TOBACCO,,,","","1660422","Low","Low","","1666988","RSRMA Maker","02"
"18750","","","","In Progress","RSRMA","Maker","Vikhar Ahmed, Ahmed","1631074","ZM","19/08/2024 16:53:28","28/08/2024 04:10:55","Rejected to Maker","Adhoc Review","11046440","ZAMBIA SUGAR PLC","ZM","ASSOCIATED BRITISH FOODS GROUP","3118","SUGAR FACTORIES & REFINERIES","Vikhar Ahmed, Ahmed","1631074","Very Low","Very Low","","1468472","RSRMA Maker","02"
"18751","19/08/2024 19:03:03","","1609916","Completed","RSRMA","","","","KE","19/08/2024 19:00:42","19/08/2024 19:03:03","Approved","New","13471382","BANK OF AFRICA KENYA LIMITED","KE","BANK OF AFRICA GHANA LIMITED","8123","COMMERCIAL BANK","","1609916","Very Low","Very Low","","1609916","RSRMA Maker","02"
"18752","20/08/2024 01:52:02","","1645614","Completed","RSRMA","","","","MY","20/08/2024 01:49:35","20/08/2024 01:52:02","Approved","Adhoc Review","11184014","GUAN CHONG COCOA MANUFACTURER SDN BHD","MY","GUAN CHONG GROUP","3119","MFR OF COCOACHOCOLATE & SUGAR CONFECTIONERY","","1645614","Low","Low","","1645614","RSRMA Maker","02"
"18753","20/08/2024 02:46:14","","1356761","Completed","RSRMA","","","","CN","20/08/2024 02:44:36","20/08/2024 02:46:14","Approved","Adhoc Review","11302245","VOLVO AUTOMOTIVE FINANCE (CHINA) LIMITED","CN","VOLVO GROUP","3853","Manufacture of motor vehicles","","1356761","Very Low","Very Low","","1356761","RSRMA Maker","02"
"18754","20/08/2024 06:37:19","","1644174","Completed","RSRMA","","","","MY","20/08/2024 02:53:44","20/08/2024 06:37:19","Approved","Adhoc Review","13928738","INARI AMERTRON BERHAD","MY","INARI AMERTRON BERHAD","3844","MFR OF SEMI-CONDUCTOR DEVICES","","1644174","Very Low","Very Low","","1644174","RSRMA Maker","02"
"18755","20/08/2024 06:37:38","","1644174","Completed","RSRMA","","","","MY","20/08/2024 02:54:45","20/08/2024 06:37:38","Approved","New","13936803","INARI TECHNOLOGY SDN BHD","MY","null","3849","MFR OF ELECTRONIC PRODUCTS & COMPONENTS NEC","","1644174","Very Low","Very Low","","1644174","RSRMA Maker","02"
"18756","20/08/2024 04:51:42","","2020519","Completed","RSRMA","","","","IN","20/08/2024 04:20:23","20/08/2024 04:51:42","Approved","Adhoc Review","11127401","UCO BANK LTD","IN","UCO BANK","8123","COMMERCIAL BANK","","2020519","Low","Low","","2020519","RSRMA Maker","02"
"18757","20/08/2024 12:11:40","","1455482","Completed","RSRMA","","","","PK","20/08/2024 05:16:10","20/08/2024 12:11:40","Approved","Adhoc Review","11142271","PAKISTAN STATE OIL COMPANY LIMITED","PK","PAKISTAN GOVERNMENT","6219","Retail sale of automotive fuel in specialized stores","","1455482","Low","Low","","1455482","RSRMA Maker","02"
"18758","20/08/2024 05:49:44","","1670602","Completed","RSRMA","","","","BD","20/08/2024 05:45:50","20/08/2024 05:49:44","Approved","Adhoc Review","11159703","THE CONSOLIDATED TEA AND LANDS COMPANY (BANGLADESH) LIMITED","BD","ABC STEEL GROUP","1115","TEA","","1670602","Low","Low","","1670602","RSRMA Maker","02"
"18759","","","","In Progress","RSRMA","Maker","","","PH","20/08/2024 05:58:09","20/08/2024 05:58:28","Make in Progress","Adhoc Review","11111106","REPUBLIC CEMENT & BUILDING MATERIALS, INC.","PH","CRH PLC","3650","MFR OF STRUCTURAL CEMENT & CONCRETE PRODUCTS,,,","","","","","","1656881","RSRMA Maker","02"
"18760","20/08/2024 06:58:40","","1421211","Completed","RSRMA","","","","CN","20/08/2024 06:26:40","20/08/2024 06:58:40","Approved","Adhoc Review","13853651","CPI Ronghe Financial Leasing Co., Ltd","CN","STATE POWER INVESTMENT CORPORATION","4010","ELECTRICITY GENERATION & DISTRIBUTION","","1421211","Very Low","Very Low","","1421211","RSRMA Maker","02"
"18761","20/08/2024 06:33:28","","1669541","Completed","RSRMA","","","","IN","20/08/2024 06:32:30","20/08/2024 06:33:28","Approved","Adhoc Review","12291666","C.A LOGISTICS PRIVATE LIMITED","IN","CHAKIAT GROUP","7122","SUPPORTING SERVICES TO WATER TRANSPORT","","1669541","Low","Low","","1669541","RSRMA Maker","02"
"18762","","","","In Progress","RSRMA","Maker","","","SG","20/08/2024 07:01:35","20/08/2024 07:32:21","Make in Progress","Adhoc Review","11225008","W'RAY CONSTRUCTION PTE. LTD.","SG","W RAY GROUP","5012","RENOVATION CONTRACTORS - COMMERCIAL","","","","","","1364035","RSRMA Maker","02"
"18763","","","","In Progress","RSRMA","Maker","","","PH","20/08/2024 07:01:48","20/08/2024 07:03:05","Make in Progress","Adhoc Review","11111350","REPUBLIC CEMENT MINDANAO, INC.","PH","CRH PLC","3650","MFR OF STRUCTURAL CEMENT & CONCRETE PRODUCTS,,,","","","","","","1656881","RSRMA Maker","02"
"18764","20/08/2024 07:59:02","","1524274","Completed","RSRMA","","","","GB","20/08/2024 07:53:42","20/08/2024 07:59:02","Approved","Adhoc Review","13839995","SRE Bourne Limited","GB","TECITY GROUP","8432","REAL ESTATE INVESTMENT - COMMERCIAL","","1524274","Very Low","Very Low","","1524274","RSRMA Maker","02"
"18765","20/08/2024 08:28:41","","8206971","Completed","RSRMA","","","","SG","20/08/2024 08:15:44","20/08/2024 08:28:41","Approved","Adhoc Review","13703235","CLOUD NETWORK TECHNOLOGY SINGAPORE PTE. LTD.","CN","HON HAI GROUP","6119","Wholesale of electronic and telecommunications equipment and parts","","8206971","Very Low","Very Low","","8206971","RSRMA Maker","02"
"18766","20/08/2024 08:32:50","","1227508","Completed","RSRMA","","","","CN","20/08/2024 08:18:48","20/08/2024 08:32:50","Approved","Adhoc Review","13803307","Sichuan Energy Investment (Hong Kong) Holdings Limited","CN","Sichuan Development (Holding) Co., Ltd.","6199","WHOLESALE TRADE NEC,,,","","1227508","Low","Low","","1227508","RSRMA Maker","02"
"18767","20/08/2024 08:23:01","","1657998","Completed","RSRMA","","","","TH","20/08/2024 08:21:10","20/08/2024 08:23:01","Approved","Adhoc Review","11091818","BMW (THAILAND) CO.,LTD.","TH","BMW AG GROUP","6217","DEALG IN TRANSPORTATN EQUIP(INC PETROL SVC STATN)","","1657998","Very Low","Very Low","","1657998","RSRMA Maker","02"
"18768","22/08/2024 13:46:46","Tan, Loke Cham Emily","2015466","Completed","RSRMA","","","","HK","20/08/2024 08:30:11","22/08/2024 13:46:46","Approved","Adhoc Review","13903161","Bytedance Ltd.","CN","BYTEDANCE Ltd.","8342","I T PROFESSIONAL SERVICES,,,","Tan, Loke Cham Emily","2015466","Medium","Low","","1671862","RSRMA Maker","02"
"18769","20/08/2024 09:29:03","","1280210","Completed","RSRMA","","","","CN","20/08/2024 09:13:36","20/08/2024 09:29:03","Approved","Adhoc Review","13786955","ITG KEERUN (SHANGHAI)CO.,LTD.","CN","XIAMEN ITG GROUP CORP. LTD","6123","Wholesale of metals and metal ores","","1280210","Very Low","Very Low","","1280210","RSRMA Maker","02"
"18770","","","","In Progress","RSRMA","Maker","","","TZ","20/08/2024 09:18:09","20/08/2024 09:18:44","Make in Progress","New","11112741","LIPTON TEAS AND INFUSIONS TANZANIA LIMITED","TZ","Ekaterra Group","3121","MFR OF FOOD PRODUCTS NEC","","","","","Vicent, Agabiti","1461979","RSRMA Maker","02"
"18771","","","","Completed","RSRMA","GRRRC Team","Assign to Group","1460064","GB","20/08/2024 09:20:05","20/08/2024 10:37:26","Withdrawn","Adhoc Review","13612004","G-20 Advisors AG","CH","G-20","8191","FUND MGMT UNCLASSIFIABLE","","1460064","N/A","Very Low","","1460064","RSRMA Maker","02"
"18772","","","","In Progress","RSRMA","Maker","","","IN","20/08/2024 09:22:59","20/08/2024 09:24:33","Make in Progress","New","13916977","WILLOWOOD INDUSTRIES PRIVATE LIMITED","IN","WILLOWOOD","3514","Manufacture of pesticides and other agrochemical products","","","","","","2006190","RSRMA Maker","02"
"18773","30/08/2024 05:13:28","Vikhar Ahmed, Ahmed","1631074","Completed","RSRMA","","","","IN","20/08/2024 09:32:48","30/08/2024 05:13:28","Approved","Adhoc Review","13931235","Kudakurathu Island Resort Private Limited","MV","PANCHSHIL GROUP","8419","REAL ESTATE DEVELOPMENT - NOT ELSEWHERE CLASSIFIED","Vikhar Ahmed, Ahmed","1631074","Low","Low","","1399430","RSRMA Maker","02"
