"Case ID","Entity ID","Entity Name","Sector Name","ISIC Code","ISIC Description","Group ID","Client Group Name","Country of Domicile","Case Status","Ageing","Cancellation Reason","CRA Status","Created On","Modified On","Entity Classification","Review Type","Review Subtype","Maker PSID","Maker Name","Climate Risk Grading Status","Physical Risk BRAG","Transition Risk BRAG","Advisor PSID","Advisor Name","Date of submission to Climate Risk Advisor","Date of Rejection by Climate Risk Advisor","Approver Approved On","Approver Name","Approver PSID","Approver Rejected On","Assessment Type","Date of submission to RM","RM Rejected On","RM Recommended On","RM PSID","RM Name","RM Approved On","Primary Booking Location Country","Questionnaire Version","Case Assessment Review Reason","Current Aassignee Name","Current Assignee PSID","Checker Name","Checker PSID","CA Name","CA PSID","Case Initiator Name","Case Initiator Role","Case Initiator PSID","Date of submission to Checker","Date of Rejection by Checker","Total no. of days at initiation before acceptance by Maker","Total no. of days with Maker Team","Total no. of days with Checker Team","Total no. of days with Climate Risk Advisor Team","Total no. of days with RM","Total no. of days with Climate Risk Approver","Total Turnaround Time (TAT) for Case","Total no. of rejections by Checker","Total no. of rejections by Climate Risk Advisor","Total no. of rejections by RM","Total no. of rejections by Climate Risk Approver"
"26806","11492653","QCWTSC W.L.","Food, Beverage & Tobacco","","","990000164","NRXGFR JMIZD","SWITZERLAND","Approved","","","Completed","19/12/2023 15:54:19","04/01/2024 14:25:07","Existing to Bank","Adhoc Review","Early Alert","1649099","Natarajan Muthulingam","Green","","","","","","","","","","","Review","19/12/2023 16:11:08","","","1309637","Aakriti RM","04/01/2024 14:25:07","GB","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","19/12/2023 16:10:17","19/12/2023 16:09:33","0","0","0","0","16","0","16","4","0","0","0"
"26807","11164457","LNAME11164457","T & S - Aviation","","","990030556","GRP NAME 990030556","CHINA","Make in Progress","","","In Review","21/12/2023 14:54:33","29/03/2025 14:27:05","Existing to Bank","Adhoc Review","Refresh","1649099","Natarajan Muthulingam","Red","","","","","","","","","","","Review","","","","","","","CN","CRQ v3","Satya test","Natarajan Muthulingam","1649099","","","","","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26808","11046384","UYYU ULNDX UL","Other Materials","","","990001743","FGGF FCLAX IYAXB","SWEDEN","Approved","","","Completed","03/01/2024 13:58:45","03/01/2024 14:24:28","Existing to Bank","","","1649099","Natarajan Muthulingam","Red","","","","","","","03/01/2024 14:24:27","Approver PP Initiator Test","1291493","","New","03/01/2024 14:21:24","","03/01/2024 14:22:47","1605716","Elcin Aglamaz","","DE","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","03/01/2024 14:16:48","","0","0","0","0","0","0","0","0","0","0","0"
"26809","13847815","NHYNFBN NVMBNCYCFC MCSNNNC YNSNNVQ","Technology Hardware & Equipment","","","990339634","CEZ VXFAF","HONG KONG","Cancelled","","Other","Completed","03/01/2024 15:06:06","09/05/2024 18:29:59","New to Bank","","","1669263","Vijaya Kumar","","","","","","","","","","","","New","","","","","","","HK","CRQ v3","Satya test","","","","","","","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","2","0","0","0","0","0","0","0","0","0"
"26810","11046384","UYYU ULNDX UL","Other Materials","","","990001743","FGGF FCLAX IYAXB","SWEDEN","Ready for Review","","","In Review","03/01/2024 17:06:07","27/03/2025 18:48:18","Existing to Bank","Adhoc Review","Material Event","8214292","Kalyan k","Red","","","","","","","","","","","Review","","","","1290430","rm rm","","DE","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Vijaya Kumar","ClimateRiskMaker","1669263","27/03/2025 18:48:18","","0","449","0","0","0","0","0","0","0","0","0"
"26811","13868641","LNAME13868641","Financial Institutions","","","","","CHINA","Initiated","","","In Progress","04/01/2024 12:44:48","04/01/2024 12:44:48","New to Bank","","","","","","","","","","","","","","","","New","","","","","","","HK","CRQ v3","Satya test","","","","","","","Natarajan Muthulingam","ClimateRiskMaker","1649099","","","0","0","0","0","0","0","0","0","0","0","0"
"26812","11327680","UWS KESEHSD","CRE","","","990069347","TUY RVTTH FXHZT","SINGAPORE","Check in Progress","","","In Progress","04/01/2024 13:44:39","11/02/2025 21:16:27","New to Bank","","","1649099","Natarajan Muthulingam","Red","","","","","","","","","","","New","","","","1518188","rm rm","","SG","CRQ v3","Satya test","Vimal Balan","1649094","Vimal Balan","1649094","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","14/05/2024 14:58:35","","0","131","273","0","0","0","0","0","0","0","0"
"26813","11018409","LYFHHK NFVKWFYVNBFYPK Y PHVKYLBHWB","Financial Institutions","","","990002245","BDUDRE","LUXEMBOURG","Approved","","","Completed","04/01/2024 14:09:45","04/01/2024 14:32:35","Existing to Bank","Periodic Review","","1649099","Natarajan Muthulingam","Green","","","","","","","","","","","Review","04/01/2024 14:29:21","","","1352483","Felix Berethe","04/01/2024 14:32:35","GB","CRQ v3","Satya test","","","Checker PP initiator Test","1625898","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","04/01/2024 14:23:05","","0","0","0","0","0","0","0","0","0","0","0"
"26814","11031073","APQPQAZ DLOLWPQ","Financial Institutions","","","990320372","Bqnhrxd Prlla Lmimhqn","SOUTH AFRICA","Cancelled","","Other","Completed","04/01/2024 15:21:33","04/01/2024 15:55:54","Existing to Bank","Adhoc Review","Refresh","1153769","Mahalakshmi C1","Red","","","1649090","Climate Risk Advisor","04/01/2024 15:39:01","","","Sandro Chen","1661010","","Review","04/01/2024 15:43:34","","04/01/2024 15:44:46","1010047","Sapientia Balele","","ZA","CRQ v3","Satya test","","","Climate Risk Checker","1156822","SIT2_Test CA","1528106","Mahalakshmi C1","ClimateRiskMaker","1153769","04/01/2024 15:37:26","","0","0","0","0","0","0","0","0","0","0","0"
"26815","11018390","EDEK KEFQOFA FCDMCDEROCF K B F","Financial Institutions","","","990020721","UBUA AUMKIME CFBWFBUNIFM (A.V.C.)","BAHRAIN","Ready for Review","","","In Review","04/01/2024 16:59:29","27/03/2025 18:20:27","Existing to Bank","Adhoc Review","Material Event","8214292","Kalyan k","Green","","","","","","","","","","","Review","","","","1290430","rm rm","","BH","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","27/03/2025 18:20:27","","0","448","0","0","0","0","0","0","0","0","0"
"26816","11031073","APQPQAZ DLOLWPQ","Financial Institutions","","","990320372","Bqnhrxd Prlla Lmimhqn","SOUTH AFRICA","Cancelled","","Other","Completed","05/01/2024 14:58:42","05/01/2024 15:02:45","Existing to Bank","Adhoc Review","Refresh","","","","","","","","","","","","","","Review","","","","","","","ZA","CRQ v3","Satya test","","","","","","","Mahalakshmi C1","ClimateRiskMaker","1153769","","","0","0","0","0","0","0","0","0","0","0","0"
"26817","11028753","FYYMHDE-WY YFEY WEIECUB","Consumer Services","","","990000094","TVZT MVZVE","HONG KONG","Review by RM","","","In Review","05/01/2024 15:05:47","04/03/2024 22:04:31","Existing to Bank","Adhoc Review","Refresh","1017094","Victor Chimenge","Green","","","","","","","","","","","Review","04/03/2024 22:04:31","","","1103925","Anna Mee Chu Cheng","","HK","CRQ v3","Satya test","Anna Mee Chu Cheng","1103925","Surendar SIT2_Test","1668826","","1307313","Mahalakshmi C1","ClimateRiskMaker","1153769","09/01/2024 18:40:55","","4","0","55","0","0","0","0","0","0","0","0"
"26818","11031073","APQPQAZ DLOLWPQ","Financial Institutions","","","990320372","Bqnhrxd Prlla Lmimhqn","SOUTH AFRICA","Recommend for Approval","","","In Review","05/01/2024 15:19:58","21/06/2024 20:43:32","Existing to Bank","Periodic Review","","1143244","Sachin Upendra Shah","Red","","","1649090","Climate Risk Advisor","08/01/2024 16:02:30","08/01/2024 15:54:40","","Test test","1654948","","Review","08/01/2024 16:04:19","","08/01/2024 16:06:09","1010047","Sapientia Balele","","ZA","CRQ v3","Satya test","","","Timo Reinschmidt","1495011","","1007525","Mahalakshmi C1","ClimateRiskMaker","1153769","08/01/2024 15:56:38","","3","0","0","0","0","165","0","0","1","0","0"
"26819","11233801","MbjihHjllullm HS Tlullli Rldljlv","O&G Producer","","","990000436","RCRWP QOCKD","NIGERIA","Make in Progress","","","In Review","10/01/2024 12:59:13","10/01/2024 13:01:13","Existing to Bank","Adhoc Review","Material Event","1669610","Approver Test","","","","","","","","","","","","Review","","","","","","","NG","CRQ v3","Satya test","Approver Test","1669610","","","","","Approver Test","ClimateRiskMaker","1669610","","","0","0","0","0","0","0","0","0","0","0","0"
"26820","13835314","LNAME13835314","Other Capital Goods","","","","","INDIA","Make in Progress","","","In Progress","10/01/2024 14:54:32","10/01/2024 14:59:41","New to Bank","","","1669610","Approver Test","","","","","","","","","","","","New","","","","","","","IN","CRQ v3","Satya test","Approver Test","1669610","","","","","Approver Test","ClimateRiskMaker","1669610","","","0","0","0","0","0","0","0","0","0","0","0"
"26821","13722726","LNAME13722726","Commercial  & Professional Services","","","","","INDIA","Make in Progress","","","In Progress","10/01/2024 15:05:56","10/01/2024 15:06:29","New to Bank","","","1669610","Approver Test","","","","","","","","","","","","New","","","","","","","IN","CRQ v3","Satya test","Approver Test","1669610","","","","","Approver Test","ClimateRiskMaker","1669610","","","0","0","0","0","0","0","0","0","0","0","0"
"26822","13553108","LNAME13553108","Metal & Mining Producers","","","","","INDIA","Make in Progress","","","In Progress","10/01/2024 15:24:21","10/01/2024 15:24:42","New to Bank","","","1669610","Approver Test","","","","","","","","","","","","New","","","","","","","IN","CRQ v3","Satya test","Approver Test","1669610","","","","","Approver Test","ClimateRiskMaker","1669610","","","0","0","0","0","0","0","0","0","0","0","0"
"26823","13520182","LNAME13520182","T & S - Aviation","","","","","INDIA","Make in Progress","","","In Progress","10/01/2024 17:57:17","10/01/2024 17:57:41","New to Bank","","","1669610","Approver Test","","","","","","","","","","","","New","","","","","","","","CRQ v3","Satya test","Approver Test","1669610","","","","","Approver Test","ClimateRiskMaker","1669610","","","0","0","0","0","0","0","0","0","0","0","0"
"26824","13699427","BWLH QDACW LCMO.2.12","Financial Institutions","","","990024816","PXYCZCYY PXPBNVOX SAMCFXYBMCVX","GERMANY","Approved","","","Completed","10/01/2024 18:12:41","10/01/2024 19:35:29","New to Bank","","","1669610","Approver Test","Red","","","","","","","10/01/2024 19:35:28","Parameshwaran S","1669686","","New","10/01/2024 19:29:01","","10/01/2024 19:32:47","1510668","para mesh1","","","CRQ v3","Satya test","","","Parameshwaran S","1669611","SIT2_Test CA","1528106","Approver Test","ClimateRiskMaker","1669610","10/01/2024 18:45:09","","0","0","0","0","0","0","0","0","0","0","0"
"26825","13798423","LNAME13798423","O&G Producer","","","990049800","ENI S P A","NORWAY","Approved","","","Completed","11/01/2024 15:05:26","04/10/2024 14:58:41","Existing to Bank","Adhoc Review","Material Event","1669610","Approver Test","Green","","","","","","","","","","","Review","04/10/2024 14:57:11","","","1482145","rm rm","04/10/2024 14:58:40","GB","CRQ v3","Satya test","","","Surendar SIT2_Test","1668826","SIT2_Test CA","1528106","Approver Test","ClimateRiskMaker","1669610","11/01/2024 17:07:01","","0","0","267","0","0","0","267","0","0","0","0"
"26826","13735804","LNAME13735804","Pharmaceuticals, Biotechnology & Life Sciences","","","990292261","GRP NAME 990292261","UNITED STATES OF AMERICA","Approved","","","Completed","11/01/2024 16:18:09","11/01/2024 17:59:18","Existing to Bank","Adhoc Review","Early Alert","1653968","Satya Narni","Green","","","","","","","","","","","Review","11/01/2024 17:57:19","","","1260689","Savino Figliuolo","11/01/2024 17:59:18","GB","CRQ v3","Satya test","","","Bonza Sonqishe","1307881","SIT2_Test CA","1528106","Satya Narni","ClimateRiskMaker","1653968","11/01/2024 17:45:58","","0","0","0","0","0","0","0","0","0","0","0"
"26827","13686959","LNAME13686959","T & S - Non O&G tanker Water Transport","","","990160191","GRP NAME 990160191","SINGAPORE","Advisor Review in Progress","","","In Review","11/01/2024 18:19:41","14/02/2025 21:20:14","Existing to Bank","Periodic Review","","8190821","Mahalakshmi C1","Red","","","8214292","Kalyan k","14/02/2025 19:05:42","","","","","","Review","","","","1102323","Anthony Leung","","SG","CRQ v3","Satya test","Kalyan k","8214292","Surendar SIT2_Test","1668826","SIT2_Test CA","1528106","Approver Test","ClimateRiskMaker","1669610","14/02/2025 18:51:19","","0","400","0","0","0","0","0","0","0","0","0"
"26828","13699468","WDDW JTSET YEUW.5..4","Financial Institutions","","","990024816","PXYCZCYY PXPBNVOX SAMCFXYBMCVX","GERMANY","Approved","","","Completed","12/01/2024 13:12:29","12/01/2024 18:23:29","New to Bank","","","1669610","Approver Test","Green","","","","","","","","","","","New","12/01/2024 18:21:20","","","1521324","damu don12","12/01/2024 18:23:28","","CRQ v3","Satya test","","","Parameshwaran S","1669611","SIT2_Test CA","1528106","Approver Test","ClimateRiskMaker","1669610","12/01/2024 13:21:39","","0","0","0","0","0","0","0","0","0","0","0"
"26829","13804707","Eflkpxwkp Fflljlqfwfwqlt Xllwj (Cwkpiwl) El., Rfo","Pharmaceuticals, Biotechnology & Life Sciences","","","990339020","EVQZWQRZW EVEIREYA & AVYCIYEEBWREYA VQAORZW (WCQBA) EQIAYZZ","CHINA","Approved","","","Completed","12/01/2024 16:44:24","12/01/2024 16:54:44","Existing to Bank","Periodic Review","","1653968","Satya Narni","Green","","","","","","","","","","","Review","12/01/2024 16:53:25","","","1412863","Peng Zhang","12/01/2024 16:54:43","CN","CRQ v3","Satya test","","","Emer Gamo","1142601","","1497280","Satya Narni","ClimateRiskMaker","1653968","12/01/2024 16:51:24","","0","0","0","0","0","0","0","0","0","0","0"
"26830","11005854","HPTPRPQ PPQOVQK PFMHPJ","Financial Institutions","","","990003547","THTHGHP UHPZZPO UXKXHQ","MALAYSIA","Make in Progress","","","In Progress","12/01/2024 17:18:54","12/01/2024 17:19:38","New to Bank","","","1669610","Approver Test","","","","","","","","","","","","New","","","","","","","MY","CRQ v3","Satya test","Approver Test","1669610","","","","","Approver Test","ClimateRiskMaker","1669610","","","0","0","0","0","0","0","0","0","0","0","0"
"26831","13563154","LNAME13563154","Financial Institutions","","","","","PAKISTAN","Approved","","","Completed","12/01/2024 17:35:23","12/01/2024 18:03:41","New to Bank","","","1669610","Approver Test","Green","","","","","","","","","","","New","12/01/2024 18:01:04","","","1465185","Adnan Khan","12/01/2024 18:03:41","PK","CRQ v3","Satya test","","","Parameshwaran S","1669611","SIT2_Test CA","1528106","Approver Test","ClimateRiskMaker","1669610","12/01/2024 17:42:13","","0","0","0","0","0","0","0","0","0","0","0"
"26832","13804707","Eflkpxwkp Fflljlqfwfwqlt Xllwj (Cwkpiwl) El., Rfo","Pharmaceuticals, Biotechnology & Life Sciences","","","990339020","EVQZWQRZW EVEIREYA & AVYCIYEEBWREYA VQAORZW (WCQBA) EQIAYZZ","CHINA","Approved","","","Completed","12/01/2024 17:52:42","12/01/2024 18:06:27","Existing to Bank","Periodic Review","","1653968","Satya Narni","Green","","","","","","","","","","","Review","12/01/2024 18:04:34","","","1412863","Peng Zhang","12/01/2024 18:06:27","CN","CRQ v3","Satya test","","","Emer Gamo","1142601","","1497280","Satya Narni","ClimateRiskMaker","1653968","12/01/2024 18:02:33","","0","0","0","0","0","0","0","0","0","0","0"
"26833","11167260","NRR TMKTB & VPEBFTUBSZUSBT BVDVUTI","Commercial  & Professional Services","","","","","INDIA","Make in Progress","","","In Progress","23/01/2024 18:31:32","24/01/2024 16:17:57","Existing to Bank","","","1656403","Logesh G","","","","","","","","","","","","New","","","","","","","IN","CRQ v3","Satya test","Logesh G","1656403","","","","","Logesh G","ClimateRiskMaker","1656403","","","0","1","0","0","0","0","0","0","0","0","0"
"26834","11000140","EUBKZKW","Financial Institutions","","","990060581","SWFIJG BJQG","FRANCE","Approved","","","Completed","21/02/2024 20:01:52","21/02/2024 20:51:40","New to Bank","","","","","Green","","","","","","","","","","","New","21/02/2024 20:49:39","","","1364244","Stella Kim","21/02/2024 20:51:40","GB","CRQ v3","Satya test","","","Karthikeyan Thirumoorthy","1654018","","1497280","Lisa Masarin","ClimateRiskMaker","1664428","21/02/2024 20:46:33","","0","0","0","0","0","0","0","0","0","0","0"
"26835","11204165","RPMYPPMA BGAEIBIGA IE., IGD","Commodity Traders","","","990060825","Tqzfg Sgfczgfp Qluzb","CHINA","Approved","","","Completed","21/02/2024 20:54:47","21/02/2024 21:49:25","Existing to Bank","Adhoc Review","Refresh","1664428","Lisa Masarin","Amber","","","","","","","","","","","Review","21/02/2024 21:48:03","","","1496490","Fangzhou Zhang","21/02/2024 21:49:24","CN","CRQ v3","Satya test","","","Karthikeyan Thirumoorthy","1654018","","1497280","Lisa Masarin","ClimateRiskMaker","1664428","21/02/2024 21:46:30","","0","0","0","0","0","0","0","0","0","0","0"
"26836","11222505","LNAME11222505","Consumer Durables & Apparel","","","","","INDIA","Approved","","","Completed","26/02/2024 00:49:44","26/02/2024 01:56:33","New to Bank","","","1649099","Natarajan Muthulingam","Red","","","1654948","Test test","26/02/2024 01:25:37","","26/02/2024 01:56:33","Test test","1654948","","New","26/02/2024 01:43:08","","26/02/2024 01:51:52","1467195","RM RM","","IN","CRQ v3","Satya test","","","Surendar SIT2_Test","1668826","SIT2_Test CA","1528106","Natarajan Muthulingam","ClimateRiskMaker","1649099","26/02/2024 01:12:20","","0","0","0","0","0","0","0","0","0","0","0"
"26837","13840394","OPTDNEM ERZ SLTELRHNLE","Commercial  & Professional Services","","","","","INDIA","Cancelled","","Other","Completed","26/02/2024 13:24:44","02/03/2024 19:09:14","Existing to Bank","","","1656403","Logesh G","","","","","","","","","","","","New","","","","1128919","","","IN","CRQ v3","Satya test","","","","","Nabeel Kazmi","1330244","Logesh G","ClimateRiskMaker","1656403","","","0","0","0","0","0","0","0","0","0","0","0"
"26838","11097990","KOA XJAO ASTAAAO (K.I.) DAXAAJA","Consumer Durables & Apparel","","","990002017","VCA KJCV","HONG KONG","Cancelled","","Raised in error","Completed","26/02/2024 14:35:38","26/02/2024 18:40:58","New to Bank","","","8190821","Mahalakshmi C1","","","","","","","","","","","","New","","","","1321004","Po Ching Ng","","HK","CRQ v3","Satya test","","","","","SIT2_Test CA","1528106","Mahalakshmi C1","ClimateRiskMaker","8190821","","","0","0","0","0","0","0","0","0","0","0","0"
"26839","13561041","QXNEXC NEGQCEGPGE EQEUCXZXYJ & QCYGCQQPGCY NQPTGEQN YPGTYEQ ZGUGEQI","Commercial  & Professional Services","","","990012544","MIVCIC VKEUCCEJEK TVIWN","INDIA","Cancelled","","Other","Completed","26/02/2024 15:03:54","26/02/2024 15:19:26","Existing to Bank","","","1656403","Logesh G","","","","","","","","","","","","New","","","","","","","IN","CRQ v3","Satya test","","","","","","","Logesh G","ClimateRiskMaker","1656403","","","0","0","0","0","0","0","0","0","0","0","0"
"26840","13561041","QXNEXC NEGQCEGPGE EQEUCXZXYJ & QCYGCQQPGCY NQPTGEQN YPGTYEQ ZGUGEQI","Commercial  & Professional Services","","","990012544","MIVCIC VKEUCCEJEK TVIWN","INDIA","Cancelled","","Other","Completed","26/02/2024 18:08:16","26/02/2024 18:20:29","Existing to Bank","","","","","","","","","","","","","","","","New","","","","","","","IN","CRQ v3","Satya test","","","","","","","Logesh G","ClimateRiskMaker","1656403","","","0","0","0","0","0","0","0","0","0","0","0"
